hhid,quarter,cluster,personid,s1aq1,s1aq2,s1aq4y,s1aq6,s1aq7,s1aq9a,s1bq1,s2aq1,s2aq3,s2aq4,s2aq5,s2aq12,s2aq13,s3aq1,s3aq5,s3aq22a,s3aq23,s3bq1,s3bq2,s3bq3,s3bq4,s3cq6,s4aq1,region,BMI,pop_weight,hh_weight,econact,urbrur,Edu_Expensis,Training,Disability,Side_Earnings,Secured_Job,Unemployment,Health_issues,Health_hazards,Psychological_trauma,preventive_measures,Good_Health_practice,Health_control,Lterm_percept,Total_Income
216210,2,162,4,1,3,9,3,1,3,1,2,2,0,2,3,9,2,2,2,10,4, ,26.85000038,130.3000031,2,2,4,15.8144989,490.6447449,642.9907227,3,2,580,0,2,0,2,0,0,0,0,0,0,0,0,521.4285714
206907,2,69,3,2,3,8,3,1,1,1,2,3,2,1,3,9,2,2,2,84,1,1,24.39999962,124.1999969,1,2,2,15.81782055,609.7437134,869.2171631,3,2,130,0,1,0,2,0,0,0,0,0,0,0,0,264
216410,2,164,6,1,8,14,2,1,3,1,2,3,4,1,2,9,2,1, ,10,1,2,29.71999931,137,1,2,4,15.83462048,581.44104,642.9907227,3,2,350,0,1,0,2,0,0,0,0,0,0,0,0,448.9010989
215411,2,154,3,2,3,11,4,4, ,1,2,3,4,1,1,9,2,2,2,10,1,1,32.40000153,143,1,2,4,15.84429646,539.4721069,697.2385864,3,1,170,0,1,0,2,0,0,0,0,0,0,0,0,1242.857143
206108,2,61,3,1,3,14,3,1,1,2,2,4,1,1,1,9,2,1, ,84,1,1,43.29999924,165.3000031,1,2,2,15.84682178,793.862793,1054.929443,3,1,3000,0,1,0,2,0,0,0,0,0,0,0,0,1370
207310,2,73,9,2,11,11,5,1,1,1,2,3,3,1,1,9,2,1,2,10,1,1,30.5,138.6999969,1,2,2,15.85429478,809.4883423,869.2171631,3,2,179,0,1,0,2,0,0,0,0,0,0,0,0,328
210809,2,108,4,1,3,9,2,1,3,1,2,3,2,1,1,9,1,2,2,10,1,1,24,123,1,2,3,15.86357307,1874.295776,2083.671875,3,1,1030,0,1,0,2,0,0,0,0,0,0,0,1,6031.75
207613,2,76,5,2,3,13,4,1,1,1,2,4,0,1,2,9,2,1,2,10,1,2,42,162.6000061,1,2,2,15.88576698,742.8909912,869.2171631,3,2,230,0,1,0,2,0,0,0,0,0,0,0,0,262
204019,2,40,7,2,3,5,1,1,1,1,2,3,0,1,2,9,2,1, ,84,1,1,19.89999962,111.9000015,1,2,1,15.89252472,571.7878418,739.0075684,3,2,30,0,1,0,2,0,0,0,0,0,0,0,0,2059.541985
217017,2,170,3,2,3,10,7,1,3,1,2,3,2,1,1,9,2,2,2,10,1,1,27.39999962,131.3000031,1,2,4,15.89355659,511.1839294,642.9907227,3,2,628,0,1,0,2,0,0,0,0,0,0,0,1,305.86
204105,2,41,2,1,3,9,3,1,1,1,2,3,4,1,1,9,2,2,2,10,4, ,27.70000076,132,1,2,1,15.89761257,441.5866394,739.0075684,3,2,77,0,1,0,2,0,0,0,0,0,0,0,0,2051.908397
214501,2,145,5,2,8,9,1,1,3,1,2,3,2,1,1,9,1,2,2,80,1,1,24.85000038,125,1,2,4,15.90400028,609.9917603,738.2526245,3,1,765,0,1,0,2,0,0,0,0,0,0,0,0,138.27
219108,2,191,3,1,3,7,4,1,2,2,2,3,0,1,2,9,2,2, ,10,1,2,25.45000076,126.5,1,2,5,15.90401363,957.2561035,1181.093384,3,1,290,0,1,0,2,0,0,0,0,0,0,0,0,65.64516129
212215,2,122,4,1,3,10,2,1,1,1,2,3,4,1,1,9,1,2,2,10,1,2,34,146.1999969,1,2,3,15.90684986,2126.341309,2206.240967,3,1,2880,0,1,0,2,0,0,0,0,0,0,0,0,2750
217909,2,179,3,1,3,13,3,1,3,1,2,4,0,1,1,9,2,2,2,10,1,2,35.79999924,149.8999939,1,2,4,15.93234825,609.5571289,642.9907227,3,2,335,0,1,0,2,0,0,0,0,0,0,0,0,170.88
211906,2,119,3,1,3,5,3,1,1,1,2,3,1,1,2,9,1,2,2,10,1,1,19,109.1999969,1,2,3,15.93339634,1629.516724,2083.671875,3,1,2900,0,1,0,2,0,0,0,0,0,0,0,0,470.59
204111,2,41,6,1,3,4,4,1,2,1,2,3,0,1,1,9,2,2,2,10,4, ,17.5,104.8000031, , ,1,15.93365669,441.5866394,739.0075684, ,2,131,0,2,0,2,0,0,0,0,0,0,0,0,2044.274809
214017,2,140,3,1,3,12,2,1,1,2,2,3,6,1,1,9,1,2,2,10,1,1,38.09999847,154.6000061,1,2,3,15.94064713,578.8447266,557.2624512,3,2,10090,1,1,0,2,0,0,0,0,0,0,0,0,2.47
213602,2,136,3,2,14,14,2,1,1,1,2,4,3,1,1,9,1,2,2,10,1,1,40.04999924,158.5,1,2,3,15.9420433,618.0595093,631.5640869,3,2,1280,0,1,0,2,0,0,0,0,0,0,0,0,3120.83
211417,2,114,3,2,14,26,3,1,1,2,3,6,3,1,4,9,1,2,2,10,1,1,45,168,1,2,3,15.94387722,2145.459473,2083.671875,3,1,2500,0,1,0,2,0,0,0,0,0,0,0,0,1165.35
212714,2,127,4,2,3,16,2,1,2,1,3,4,0,1,2,9,1,2,2,80,1,2,47.20000076,172,1,2,3,15.95457077,1683.28479,2206.240967,1,1,1500,0,1,0,2,0,0,0,0,0,0,0,0,167.09
205015,2,50,1,1,1,27,3,1,1,2,2,12,1,1,8,9,1,2,2,10,1,1,44.29999924,166.6000061,1,2,2,15.96076488,1006.231323,1054.929443,1,1,4732,0,1,1,2,0,0,0,0,0,0,1,0,2800
216704,2,167,2,1,3,10,3,1,3,1,2,3,2,1,1,9,2,1,2,10,1,1,30.85000038,138.8999939,1,2,4,15.99008274,423.1687622,642.9907227,3,2,158.5,0,1,0,2,0,0,0,0,0,0,0,0,392.49
213101,2,131,2,2,3,5,5,1,1,1,2,2,2,1,1,9,1,2,2,10,1,1,17.29999924,104,1,2,3,15.99482155,1630.376465,2206.240967,3,1,1131,0,1,0,2,0,0,0,0,0,0,0,0,584.81
202908,2,29,11,1,3,12,7,1,3,1,2,3,3,1,3,9,2,2,2,10,4, ,25,125,1,2,1,16,556.9664307,739.0075684,3,2,92,0,1,0,2,0,0,0,0,0,0,0,0,1272
207214,2,72,7,2,8,3,2,1,1,1,2,2,0,1,2,9,2,1,2,10,1,1,16.75,102.3000031, , ,2,16.00528908,576.7542725,869.2171631, ,2,452,0,2,0,2,0,0,0,0,0,0,0,0,346
207810,2,78,5,1,3,12,3,1,3,2,2,3,3,1,3,9,1,2,2,10,4, ,16.85000038,102.5999985,1,2,2,16.00682449,733.5966797,869.2171631,3,2,1320,0,1,0,2,0,0,0,0,0,0,0,0,186
210814,2,108,3,2,3,15,2,1,3,1,2,6,3,1,2,9,1,2,2,10,1,1,40,158,1,2,3,16.0230732,1874.295776,2083.671875,3,1,1300,0,1,0,2,0,0,0,0,0,0,0,0,6612.7
210518,2,105,3,2,3,8,2,1,2,2,2,3,1,1,1,9,1,2,2,10,1,1,28.79999924,134,1,2,3,16.03920746,1935.34021,2083.671875,3,1,1495,0,1,0,2,0,0,0,0,0,0,0,0,4676.19
212917,2,129,3,1,3,6,3,1,1,1,2,3,0,1,3,9,1,2,2,10,1,1,23,119.7399979,1,2,3,16.04166222,1913.334839,2083.671875,3,1,2035,0,1,0,2,0,0,0,0,0,0,0,0,425.32
203016,2,30,5,1,8,14,2,1,1,1,2,4,1,1,4,9,2,2,2,80,1,1,42,161.8000031,1,2,1,16.04324532,459.0725403,739.0075684,3,2,250,0,1,0,2,0,0,0,0,0,0,0,0,3703
207814,2,78,7,1,3,6,4,1,2,2,2,3,0,1,3,9,1,2,2,10,1,2,22.04000092,117.1999969,1,2,2,16.04561615,733.5966797,869.2171631,3,2,1245,0,1,0,2,0,0,0,0,0,0,0,0,174
210917,2,109,3,1,3,13,3,1,1,1,2,4,1,1,1,9,1,2,2,81,1,1,52,180,1,2,3,16.04938316,2102.397949,2500.40625,3,1,1775,0,1,0,2,0,0,0,0,0,0,0,0,5091.56
215313,2,153,7,1,8,7,3,1,3,2,2,3,1,1,2,9,2,2,2,10,4, ,22.60000038,118.5999985,1,2,4,16.06715775,462.5010681,738.2526245,3,1,591,0,1,0,2,0,0,0,0,0,0,0,0,1478.378378
203519,2,35,3,1,8,13,4,1,1,1,2,4,0,1,2,9,1,1,2,10,4, ,32.40000153,142,1,2,1,16.06824112,602.7453003,739.0075684,3,2,182,1,1,0,2,0,0,0,0,0,0,0,0,2169.465649
216716,2,167,5,1,3,12,2,1,3,1,2,3,4,1,1,9,2,2,2,10,1,1,34.90000153,147.3000031,1,2,4,16.08495903,423.1687622,642.9907227,3,2,404,0,1,0,2,0,0,0,0,0,0,0,0,378.39
218115,2,181,3,1,3,17,3,1,4,2,2,6,2,1,3,9,1,2,2,10,1,1,46,169,1,2,4,16.10587883,242.9743195,642.9907227,3,2,737,0,1,0,2,0,0,0,0,0,0,0,0,120.51
218418,2,184,8,1,8,5,4,1,3,1,2,2,1,1,3,9,2,2,2,10,1,1,22.04999924,117,1,2,4,16.10782242,528.6568604,642.9907227,3,2,357,0,1,0,2,0,0,0,0,0,0,0,0,54.03
212601,2,126,6,2,8,15,3,1,1,1,2,4,1,1,5,9,1,2,2,10,4, ,41.25,160,1,2,3,16.11328125,1537.411987,2083.671875,3,1,970,0,1,0,2,0,0,0,0,0,0,0,0,1745.762712
218411,2,184,3,2,3,5,4,1,3,1,2,3,1,1,3,9,2,2,2,10,1,1,20.95000076,114,1,2,4,16.12034607,528.6568604,642.9907227,3,2,204,0,1,0,2,0,0,0,0,0,0,0,0,60.07
206214,2,62,6,1,8,7,3,1,1,1,2,3,1,1,2,9,1,2,2,10,1,1,22.60000038,118.4000015,1,2,2,16.12148476,1225.600952,1054.929443,3,1,830,0,1,0,2,0,0,0,0,0,0,0,0,2496.67
206305,2,63,3,1,3,11,3,1,1,1,2,3,3,1,1,9,2,2,2,10,1,1,30.35000038,137.1999969,1,2,2,16.12317276,1015.10907,1186.795654,3,1,628,0,1,0,2,0,0,0,0,0,0,0,0,2713.33
209612,2,96,4,2,3,8,4,1,1,1,2,3,1,1,2,9,2,1,2,10,4, ,29.39999962,135,1,2,3,16.13168716,1714.780884,2083.671875,3,1,1515,0,1,0,2,0,0,0,0,0,0,0,0,1419.220779
209311,2,93,2,2,3,3,4,1,1,1,2,1,1,1,1,9,1,2,2,10,1,1,17.25,103.4000015, , ,3,16.13422203,1604.643921,2083.671875, ,1,3650,0,2,0,2,0,0,0,0,0,0,0,0,3090.779221
210814,2,108,5,1,3,14,4,1,3,1,2,4,1,1,2,9,1,2,2,10,1,1,40.29999924,158,1,2,3,16.1432457,1874.295776,2083.671875,3,1,900,0,1,0,2,0,0,0,0,0,0,0,0,6806.35
207520,2,75,5,2,3,9,5,1,1,1,2,3,2,1,3,9,1,2,2,10,1,1,30.29999924,137,1,2,2,16.14364052,586.8118896,869.2171631,3,2,865,0,1,0,2,0,0,0,0,0,0,0,0,274
212507,2,125,7,1,3,7,3,1,2,2,2,3,0,1,2,9,2,2,2,10,1,1,23.45000076,120.5,1,2,3,16.14986038,1921.401245,2083.671875,3,1,40,0,1,0,2,0,0,0,0,0,0,0,0,1466.1
208007,2,80,6,2,3,7,4,1,1,1,2,3,2,1,1,9,1,2,2,10,1,1,26.42000008,127.8000031,1,2,2,16.17599869,509.8723145,869.2171631,3,2,1885,0,1,0,2,0,0,0,0,0,0,0,0,124
218515,2,185,3,2,3,9,1,1,3,1,2,3,5,1,3,9,2,2,2,10,1,1,27.79999924,131,1,2,4,16.19952202,461.7030334,642.9907227,3,2,456,0,1,0,2,0,0,0,0,0,0,0,0,393.75
214818,2,148,3,1,3,12,1,1,3,1,2,3,3,1,2,9,3,1,2,10,1,1,36,149,1,2,4,16.21548653,640.2460327,697.2385864,3,1,446,0,1,0,2,0,0,0,0,0,0,0,0,885.96
204712,2,47,6,2,6,12,3,1,1,1,2,3,4,1,2,9,1,2,2,10,1,2,33.70000076,144.1000061,1,2,2,16.22937965,1334.0177,1054.929443,3,1,803,0,1,0,2,0,0,0,0,0,0,0,0,825
217008,2,170,6,2,14,9,3,1,3,2,2,2,0,1,2,9,2,1,2,10,4, ,24.72999954,123.4000015,1,2,4,16.24028969,511.1839294,642.9907227,3,2,57,0,1,0,2,0,0,0,0,0,0,0,0,328.021978
211211,2,112,3,2,3,6,5,1,9,1,2,3,0,1,1,9,2,1,2,10,1,2,21.5,115,1,2,3,16.25708961,1562.293701,2083.671875,3,1,2470,0,2,0,2,0,0,0,0,0,0,0,0,749.57
216518,2,165,6,2,8,2,3,1,3,1, , , , , , ,2,1,2,80,1,2,15.85000038,98.69999695, , ,4,16.27027893,565.80896,642.9907227, ,2,237,0,2,0,2,0,0,0,0,0,0,0,1,412.6373626
215211,2,152,2,1,3,9,4,1,3,2,2,3,3,1,2,9,1,2,2,10,1,1,31.17000008,138.3999939,1,2,4,16.27288818,443.6966248,697.2385864,3,1,2062,0,1,0,2,0,0,0,0,0,0,0,0,145.95
215809,2,158,3,2,3,13,4,1,3,1,2,4,5,1,3,9,1,2,2,10,1,1,31,138,1,2,4,16.27809334,549.8044434,697.2385864,3,1,1677,0,1,0,2,0,0,0,0,0,0,0,0,587.91
210120,2,101,6,1,8,8,3,1,1,1,2,3,1,1,4,9,2,1,2,10,1,1,28.79999924,133,1,2,3,16.28130341,1753.55249,2083.671875,3,1,750,0,1,0,2,0,0,0,0,0,0,0,0,846.43
239001,2,390,5,1,3,7,2,1,1,1,2,3,1,1,1,9,2,1,2,10,1,1,28.39999962,132,1,2,9,16.29935646,334.5071106,445.1148071,3,2,1724,1,1,0,2,0,0,0,0,0,0,0,0,2045
208604,2,86,4,2,3,15,1,1,1,1,2,4,2,1,2,9,1,2,2,10,1,2,39.79999924,156.1999969,1,2,2,16.31251907,558.1314697,869.2171631,3,2,797,0,1,0,2,0,0,0,0,0,0,0,0,328.36
209020,2,90,4,1,3,8,2,1,2,1,2,3,2,1,3,9,1,2,2,10,1,1,29.39999962,134.1999969,1,2,3,16.32459068,1684.88623,2083.671875,3,1,2205,0,1,0,2,0,0,0,0,0,0,0,0,1103.52
212718,2,127,3,1,3,10,3,1,2,1,2,3,2,1,1,9,1,2,2,82,1,1,30.60000038,136.8999939,1,2,3,16.32730675,1683.28479,2206.240967,3,1,850,0,1,0,2,0,0,0,0,0,0,0,1,205.06
208201,2,82,2,1,3,8,2,1,1,1,2,3,1,1,1,9,2,2,2,10,4, ,20.85000038,113,1,2,2,16.32860947,657.5801392,869.2171631,3,2,190,0,1,0,2,0,0,0,0,0,0,0,0,62
213511,2,135,2,2,8,4,3,1,3,1,2,2,0,1,2,9,1,2,2,80,4, ,15.39999962,97.09999847, , ,3,16.33361244,492.4428711,557.2624512, ,2,760,0,2,0,2,0,0,0,0,0,0,0,0,2801.785714
213114,2,131,4,2,14,3,4,1,7,2,2,1,0,1,2,9,2,2, ,10,1,1,14.89999962,95.5, , ,3,16.33727074,1630.376465,2206.240967, ,1,450,0,2,0,2,0,0,0,0,0,0,0,0,408.9285714
209919,2,99,4,1,3,9,2,1,2,2,2,3,3,1,1,9,1,1,2,10,1,1,27.20000076,129,1,2,3,16.34517288,1950.029785,2083.671875,3,1,350,0,1,0,2,0,0,0,0,0,0,0,0,681.58
213314,2,133,8,2,3,14,3,1,3,1,2,3,1,1,3,9,2,1,2,10,4, ,34.84999847,146,1,2,3,16.34922028,509.2609863,526.3034058,3,2,285,0,1,0,2,0,0,0,0,0,0,0,0,1405.952381
213621,2,136,2,2,3,6,3,1,3,2,2,3,0,1,1,9,1,2,2,10,1,2,24.75,123,1,2,3,16.35931015,618.0595093,631.5640869,3,2,1200,0,1,0,2,0,0,0,0,0,0,0,0,1718.18
206708,2,67,5,1,3,11,2,1,1,1,2,3,5,1,2,9,2,1,2,10,1,1,33.84999847,143.6999969,1,2,2,16.39249802,915.9619751,1054.929443,3,1,1500,0,1,0,2,0,0,0,0,0,0,0,0,2700
212208,2,122,2,1,3,4,3,1,1,1,2,1,0,1,2,9,2,1,2,10,1,1,20.60000038,112.0999985, , ,3,16.3929081,2126.341309,2206.240967, ,1,1040,0,2,0,2,0,0,0,0,0,0,0,1,2462.285714
208618,2,86,3,1,3,15,1,1,1,1,2,4,1,1,3,9,1,2,2,10,4, ,36.79999924,149.6999969,1,2,2,16.421175,558.1314697,869.2171631,1,2,500,0,1,0,2,0,0,0,0,0,0,0,0,352.238806
209519,2,95,5,1,8,16,3,1,1,2,3,4,0,1,2,9,2,2,2,10,1,1,41,158,1,2,3,16.42365074,1579.257568,2083.671875,3,1,200,0,1,0,2,0,0,0,0,0,0,0,0,1857.66
214617,2,146,3,1,3,14,3,1,3,1,2,3,1,1,1,9,2,2,2,10,1,2,48.59999847,172,3,2,4,16.42779922,470.0850525,697.2385864,3,1,187,0,2,0,2,0,0,0,0,0,0,0,0,188.18
217507,2,175,2,2,3,10,3,1,3,1,2,3,5,1,2,9,2,1,2,10,1,1,31.29999924,138,1,2,4,16.43562317,681.4088745,642.9907227,3,2,282,1,1,0,2,0,0,0,0,0,0,0,0,225.27
218511,2,185,2,2,3,14,3,1,3,1,2,4,1,1,2,9,2,2,2,10,1,2,39,154,1,2,4,16.44459343,461.7030334,642.9907227,3,2,160,0,1,0,2,0,0,0,0,0,0,0,0,320
209607,2,96,5,1,3,3,3,1,3,1,2,2,1,1,1,9,2,2,2,10,4, ,13.94999981,102.5, , ,3,16.46090508,1714.780884,2083.671875, ,1,1280,0,2,0,2,0,0,0,0,0,0,0,0,1501.428571
208401,2,84,4,1,3,15,4,1,1,1,2,4,1,1,1,9,1,2,2,10,1,1,34.20000076,144.1000061,1,2,2,16.47017097,841.0664673,869.2171631,3,2,727,0,1,0,2,0,0,0,0,0,0,0,0,229.85
206719,2,67,8,1,3,8,3,1,1,1,2,3,2,1,2,9,2,1,2,10,1,1,31.54999924,138.3999939,1,2,2,16.47127533,915.9619751,1054.929443,3,1,450,0,1,0,2,0,0,0,0,0,0,0,0,1000
209013,2,90,5,2,3,8,2,1,1,1,2,3,2,1,1,9,1,2,2,10,3,1,16.79999924,100.9000015,1,2,3,16.50163269,1684.88623,2083.671875,3,1,3450,0,1,0,2,0,0,0,0,0,0,0,0,911.65
212201,2,122,3,2,3,12,3,1,1,1,2,4,1,1,1,9,1,2,2,10,1,1,40.09999847,155.8000031,1,2,3,16.51997757,2126.341309,2206.240967,3,1,1370,0,1,0,2,0,0,0,0,0,0,0,0,911.76
210009,2,100,4,1,8,5,2,1,1,1,2,3,2,1,2,9,2,1,2,10,1,1,25,123,1,2,3,16.52455521,1785.018066,2083.671875,3,1,680,0,1,0,2,0,0,0,0,0,0,0,0,734.87
210121,2,101,4,2,3,6,2,1,3,1,2,2,1,1,1,9,1,2,2,10,4, ,25,123,1,2,3,16.52455521,1753.55249,2083.671875,3,1,3200,0,1,0,2,0,0,0,0,0,0,0,0,853.5714286
209602,2,96,4,2,3,6,3,1,2,1,2,2,2,1,2,9,2,1,2,10,1,1,25,123,1,2,3,16.52455521,1714.780884,2083.671875,3,1,1225,0,1,0,2,0,0,0,0,0,0,0,0,1720.65
204611,2,46,4,1,3,6,4,1,1,1,2,3,1,1,1,9,2,2,2,10,1,1,24.60000038,122,1,2,2,16.52781487,915.3756104,1116.984131,3,1,705,0,1,0,2,0,0,0,0,0,0,0,0,787.5
213010,2,130,3,1,3,7,2,1,1,2,2,3,1,1,1,9,1,2,2,10,4, ,26.70000076,127.0999985,1,2,3,16.52799606,1864.745972,2083.671875,3,1,6460.9,0,1,0,2,0,0,0,0,0,0,0,0,493.6708861
212703,2,127,3,2,3,7,3,1,3,2,2,3,1,1,1,9,1,2,2,10,1,2,24.39999962,121.5,1,2,3,16.52864456,1683.28479,2206.240967,3,1,2611.5,0,1,0,2,0,0,0,0,0,0,0,0,53.16
212212,2,122,2,2,3,3,2,1,6,1,2,1,0,1,2,9,2,1,2,10,1,1,15.64999962,97.30000305, , ,3,16.53059959,2126.341309,2206.240967, ,1,550,0,2,0,2,0,0,0,0,0,0,0,0,4250
203614,2,36,3,1,3,15,5,1,7,2,2,3,4,1,1,9,2,1, ,10,4, ,38.20000076,152,1,2,1,16.53393364,436.8437805,739.0075684,3,2,1000,0,1,0,2,0,0,0,0,0,0,0,0,2135.877863
206108,2,61,4,1,3,12,3,1,1,2,2,4,0,1,1,9,1,2,2,84,1,1,35.79999924,147.1000061,1,2,2,16.54465103,793.862793,1054.929443,3,1,1500,0,1,0,2,0,0,0,0,0,0,0,0,1500
212203,2,122,3,2,3,14,2,1,2,1,2,4,0,1,1,9,1,2,2,10,1,1,40.65000153,156.6999969,1,2,3,16.55474854,2126.341309,2206.240967,3,1,1335,0,1,0,2,0,0,0,0,0,0,0,0,964.71
203612,2,36,3,2,3,13,2,1,1,1,2,3,4,1,2,9,2,2, ,10,4, ,37.75,151,1,2,1,16.55629158,436.8437805,739.0075684,3,2,762,0,1,0,2,0,0,0,0,0,0,0,0,2140.458015
208905,2,89,2,2,3,3,3,1,1,2,2,2,2,1,2,9,2,2,2,10,1,1,17.20000076,101.9000015, , ,2,16.56456757,759.7385254,920.3475952, ,2,595,0,2,0,2,0,0,0,0,0,0,0,0,394.0298507
205702,2,57,3,2,3,7,3,1,2,1,2,3,1,1,1,9,1,2,2,10,4, ,22.70000076,117,1,2,2,16.58265877,779.0640259,1054.929443,3,1,1660,0,1,0,2,0,0,0,0,0,0,0,0,971.4285714
204818,2,48,7,1,3,4,4,1,1,1,2,1,1,2,3,9,1,1,2,10,1,1,15.69999981,97.30000305, , ,2,16.58341408,729.1453857,1054.929443, ,1,60,0,2,0,2,0,0,0,0,0,0,0,0,858.3333333
206907,2,69,5,1,3,3,3,1,1,1,2,2,1,1,3,9,1,2,1,84,1,1,16.60000038,100, , ,2,16.60000038,609.7437134,869.2171631, ,2,100,0,2,0,2,0,0,0,0,0,0,0,0,272
209313,2,93,4,1,3,3,3,1,1,1,2,1,1,1,1,9,1,2,2,10,4, ,15,95, , ,3,16.62049866,1604.643921,2083.671875, ,1,2900,0,2,0,2,0,0,0,0,0,0,0,1,2871.558442
207012,2,70,3,1,14,4,3,1,1,1,2,2,1,1,3,9,2,1,2,10,1,1,14.5,93.40000153, , ,2,16.62165451,726.7935181,920.3475952, ,2,385,0,2,0,2,0,0,0,0,0,0,0,0,392
203703,2,37,3,1,3,14,2,1,1,1,2,4,1,1,2,9,1,2,2,10,4, ,37.40000153,150,1,2,1,16.6222229,651.338623,739.0075684,3,2,1962,0,1,0,2,0,0,0,0,0,0,0,0,2128.244275
218108,2,181,3,1,14,11,2,1,3,2,2,3,2,1,3,9,3,2,2,10,1,2,33.52000046,142,1,2,4,16.62368584,242.9743195,642.9907227,3,2,115,0,1,0,2,0,0,0,0,0,0,0,0,128.57
203318,2,33,4,2,3,8,3,1,1,1,2,3,2,1,1,9,1,1,2,10,1,1,29,132,1,2,1,16.64370918,478.3523254,739.0075684,3,2,1050,0,1,0,2,0,0,0,0,0,0,0,0,10281
226401,2,264,3,2,3,28,5,1,8,1,2,13,3,1,8,9,1,2,2,10,1,1,46.20000076,166.6000061,1,1,6,16.64531326,1041.977051,1327.930542,1,1,2275,1,1,0,2,0,0,1,0,1,1,1,0,290
210009,2,100,3,1,8,6,2,1,1,1,2,3,1,1,2,9,2,1,2,10,1,1,40,155,1,2,3,16.64932442,1785.018066,2083.671875,3,1,1120,0,1,0,2,0,0,0,0,0,0,0,0,728.95
208010,2,80,3,2,3,10,3,1,1,1,2,3,3,1,2,9,2,1,2,10,1,2,31.04999924,136.5,1,2,2,16.66465378,509.8723145,869.2171631,3,2,417,0,1,0,2,0,0,0,0,0,0,0,0,114
205716,2,57,4,2,8,3,3,1,1,1,2,2,1,2,2,9,1,2,2,10,1,2,17,101, , ,2,16.66503334,779.0640259,1054.929443, ,1,1200,0,2,0,2,0,0,0,0,0,0,0,0,382.9787234
205404,2,54,8,2,3,3,5,1,6,1,2,1,0,1,1,9,1,2,2,10,1,1,17,101, , ,2,16.66503334,712.0396118,1054.929443, ,1,800,0,2,0,2,0,0,0,0,0,0,0,0,814.2857143
211115,2,111,4,2,3,10,3,1,1,1,2,4,4,1,2,9,1,2,2,10,1,1,38,151,1,2,3,16.66593552,1731.279541,2083.671875,3,1,1900,0,1,0,2,0,0,0,0,0,0,0,0,628.3
214609,2,146,7,1,8,10,3,1,3,1,2,3,2,1,4,9,2,2,2,10,1,1,28.85000038,131.5,1,2,4,16.68377495,470.0850525,697.2385864,3,1,885,0,1,0,2,0,0,0,0,0,0,0,0,180.25
208406,2,84,3,2,3,8,3,1,1,1,2,3,2,1,3,9,2,1,2,10,1,1,28.20000076,130,1,2,2,16.68639183,841.0664673,869.2171631,3,2,1380,0,1,0,2,0,0,0,0,0,0,0,0,244.78
215301,2,153,4,2,3,15,3,1,3,2,2,4,6,1,3,9,2,2,2,10,1,2,38.20000076,151.3000031,1,2,4,16.68727875,462.5010681,738.2526245,3,1,260,0,1,0,2,0,0,0,0,0,0,0,0,881.08
207805,2,78,7,2,3,14,4,1,1,2,2,4,2,1,1,9,1,2,2,10,4, ,37.45000076,149.8000031,1,2,2,16.68891907,733.5966797,869.2171631,3,2,835,0,1,0,2,0,0,0,0,0,0,0,0,204
214006,2,140,5,1,3,12,3,1,3,1,2,4,5,1,1,9,1,2,2,10,4, ,43.04999924,160.6000061,1,2,3,16.69098663,578.8447266,557.2624512,3,2,3105,0,1,0,2,0,0,0,0,0,0,0,0,969.5121951
203413,2,34,6,2,3,5,3,1,2,1,2,3,1,1,1,9,1,2,2,10,1,1,20.20000076,109.9000015,1,2,1,16.72460938,464.1419067,739.0075684,3,2,1520,0,1,0,2,0,0,0,0,0,0,0,0,13141
207101,2,71,3,2,3,6,3,1,1,2,2,3,1,1,3,9,2,1,2,10,4, ,18.29999924,104.5999985,1,2,2,16.72583199,714.3354492,869.2171631,3,2,538,0,1,0,2,0,0,0,0,0,0,0,0,388
211301,2,113,4,1,3,11,3,1,2,1,2,3,4,1,3,9,2,2,2,10,1,1,31.39999962,137,1,2,3,16.72971344,2017.203735,2083.671875,3,1,1565,0,1,0,2,0,0,0,0,0,0,0,0,879.5
215604,2,156,5,1,3,18,3,1,3,1,2,6,2,1,3,9,1,2,2,10,1,1,45,164,1,2,4,16.73111153,738.3457031,965.4072266,3,1,7240,0,1,0,2,0,0,0,0,0,0,0,0,542.86
218608,2,186,6,1,3,6,3,1,1,1,2,3,1,1,1,9,2,1,2,10,1,1,23.70000076,119,1,2,5,16.73610687,816.4604492,1181.093384,3,1,1509,0,1,0,2,0,0,0,0,0,0,0,0,799.38
203413,2,34,4,2,3,10,3,1,2,2,2,3,1,1,1,9,1,2,2,10,4, ,29.25,132.1999969,1,2,1,16.73643684,464.1419067,739.0075684,3,2,728,0,1,0,2,0,0,0,0,0,0,0,0,13427
217010,2,170,2,1,3,11,3,1,3,2,2,3,0,1,1,9,2,2,2,10,1,2,27.89999962,129.1000061,1,2,4,16.73985481,511.1839294,642.9907227,3,2,161.5,0,1,0,2,0,0,0,0,0,0,0,0,319.96
214514,2,145,3,1,3,12,3,1,3,1,2,4,0,1,1,9,2,1,2,84,1,1,35.13999939,144.8000031,1,2,4,16.75963783,609.9917603,738.2526245,3,1,274,0,1,0,2,0,0,0,0,0,0,0,0,155.56
207105,2,71,3,1,11,13,3,1,1,1,2,3,5,1,3,9,2,1,2,10,1,2,35.54999924,145.6000061,1,2,2,16.76937294,714.3354492,869.2171631,3,2,539,0,1,0,2,0,0,0,0,0,0,0,0,380
